organisation_code,measure,value
AIB,B08,0.68
AIB,B09,0.92
AIB,B10,0.88
AIB,B11,0.74
AIB,B12,0.75
AIB,B13,0.86
AIB,B14,0.73
AIB,B15,0.66
AIB,B16,0.75
AIB,B17,0.41
AIB,B18,0.81
AIB,B19,0.8
AIB,B20,0.82
AIB,B21,0.78
AIB,B22,0.49
AIB,B23,0.44
AIB,B24,0.52
AIB,B25,0.87
AIB,B26,0.89
AIB,B27,0.72
AIB,B28,0.88
AIB,B29,0.73
AIB,B30,0.78
AIB,B31,0.93
AIB,B32,0.82
AIB,B33,0.67
AIB,B34,0.86
AIB,B35,0.48
AIB,B36,0.68
AIB,B37,0.44
AIB,B38,0.89
AIB,B39,0.72
AIB,B40,0.62
AIB,B41,0.71
AIB,B42,0.55
AIB,B43,0.51
AIB,B44,0.73
AIB,B45,0.59
AIB,B46,0.62
AIB,B47,0.6
AIB,B48,0.74
AIB,B49,0.56
AIB,B50,0.61
AIB,B51,0.6
AIB,B52,0.66
AIB,B53,0.47
AIB,B54,0.92
AIB,B55,0.75
AIB,B56,0.81
AIB,B57,0.66
AIB,B58,0.81
AIB,B59,0.64
AIB,B60,0.71
AIB,C01_1,0.06
AIB,C01_2,0.11
AIB,C01_3,0.26
AIB,C01_4,0.57
AIB,D01,1
AIB,D02,0.87
AIB,D03,0.85
AIB,E01_YES,0.07
AIB,E03_YES,0.02
AIB,E05,0
AIB,E06_A,0
AIB,E06_B,0
AIB,E06_C,1
AIB,E06_D,0
AIB,W01,0.57
AIB,W02,0.58
AIB,W03,0.58
AIB,W04,0.51
AIB,J04B,0.65
AIB,W05,0.71
AIB,W07,0.08
AIB,W08,0.8
COPFS,B01,0.94
COPFS,B02,0.88
COPFS,B03,0.83
COPFS,B04,0.55
COPFS,B05,0.73
COPFS,B06,0.87
COPFS,B07,0.87
COPFS,B08,0.69
COPFS,B09,0.82
COPFS,B10,0.78
COPFS,B11,0.65
COPFS,B12,0.75
COPFS,B13,0.78
COPFS,B14,0.65
COPFS,B15,0.64
COPFS,B16,0.7
COPFS,B17,0.35
COPFS,B18,0.83
COPFS,B19,0.78
COPFS,B20,0.68
COPFS,B21,0.62
COPFS,B22,0.39
COPFS,B23,0.52
COPFS,B24,0.42
COPFS,B25,0.79
COPFS,B26,0.86
COPFS,B27,0.66
COPFS,B28,0.79
COPFS,B29,0.69
COPFS,B30,0.8
COPFS,B31,0.89
COPFS,B32,0.74
COPFS,B33,0.55
COPFS,B34,0.64
COPFS,B35,0.3
COPFS,B36,0.41
COPFS,B37,0.23
COPFS,B38,0.56
COPFS,B39,0.58
COPFS,B40,0.49
COPFS,B41,0.53
COPFS,B42,0.37
COPFS,B43,0.37
COPFS,B44,0.58
COPFS,B45,0.33
COPFS,B46,0.41
COPFS,B47,0.68
COPFS,B48,0.59
COPFS,B49,0.6
COPFS,B50,0.56
COPFS,B51,0.51
COPFS,B52,0.39
COPFS,B53,0.23
COPFS,B54,0.91
COPFS,B55,0.63
COPFS,B56,0.61
COPFS,B57,0.63
COPFS,B58,0.79
COPFS,B59,0.39
COPFS,B60,0.66
COPFS,C01_1,0.06
COPFS,C01_2,0.06
COPFS,C01_3,0.23
COPFS,C01_4,0.65
COPFS,D01,0.92
COPFS,D02,0.65
COPFS,D03,0.72
COPFS,E01_YES,0.08
COPFS,E03_YES,0.07
COPFS,E05,0.36
COPFS,E06_A,0.11
COPFS,E06_B,0.42
COPFS,E06_C,0.67
COPFS,E06_D,0.27
COPFS,W01,0.59
COPFS,W02,0.7
COPFS,W03,0.57
COPFS,W04,0.39
COPFS,J04B,0.67
COPFS,W05,0.68
COPFS,W07,0.05
COPFS,W08,0.73
DS,B01,0.87
DS,B02,0.78
DS,B03,0.75
DS,B04,0.45
DS,B05,0.65
DS,B06,0.85
DS,B07,0.87
DS,B08,0.7
DS,B09,0.84
DS,B10,0.75
DS,B11,0.67
DS,B12,0.72
DS,B13,0.76
DS,B14,0.58
DS,B15,0.62
DS,B16,0.64
DS,B17,0.41
DS,B18,0.81
DS,B19,0.79
DS,B20,0.66
DS,B21,0.57
DS,B22,0.42
DS,B23,0.49
DS,B24,0.41
DS,B25,0.78
DS,B26,0.82
DS,B27,0.63
DS,B28,0.82
DS,B29,0.68
DS,B30,0.69
DS,B31,0.86
DS,B32,0.63
DS,B33,0.63
DS,B34,0.71
DS,B35,0.42
DS,B36,0.47
DS,B37,0.36
DS,B38,0.64
DS,B39,0.56
DS,B40,0.54
DS,B41,0.5
DS,B42,0.31
DS,B43,0.31
DS,B44,0.59
DS,B45,0.26
DS,B46,0.37
DS,B47,0.63
DS,B48,0.54
DS,B49,0.52
DS,B50,0.54
DS,B51,0.53
DS,B52,0.46
DS,B53,0.29
DS,B54,0.88
DS,B55,0.6
DS,B56,0.65
DS,B57,0.67
DS,B58,0.78
DS,B59,0.53
DS,B60,0.6
DS,C01_1,0.12
DS,C01_2,0.17
DS,C01_3,0.33
DS,C01_4,0.39
DS,D01,0.92
DS,D02,0.75
DS,D03,0.74
DS,E01_YES,0.1
DS,E03_YES,0.08
DS,E05,0.26
DS,E06_A,0.05
DS,E06_B,0.42
DS,E06_C,0.74
DS,E06_D,0.6
DS,W01,0.47
DS,W02,0.57
DS,W03,0.45
DS,W04,0.38
DS,J04B,0.56
DS,W05,0.6
DS,W07,0.09
DS,W08,0.62
ES,B01,0.91
ES,B02,0.81
ES,B03,0.73
ES,B04,0.46
ES,B05,0.67
ES,B06,0.68
ES,B07,0.65
ES,B08,0.74
ES,B09,0.89
ES,B10,0.81
ES,B11,0.66
ES,B12,0.76
ES,B13,0.82
ES,B14,0.71
ES,B15,0.65
ES,B16,0.71
ES,B17,0.31
ES,B18,0.9
ES,B19,0.86
ES,B20,0.73
ES,B21,0.56
ES,B22,0.6
ES,B23,0.39
ES,B24,0.45
ES,B25,0.72
ES,B26,0.77
ES,B27,0.61
ES,B28,0.61
ES,B29,0.58
ES,B30,0.63
ES,B31,0.91
ES,B32,0.64
ES,B33,0.57
ES,B34,0.64
ES,B35,0.63
ES,B36,0.59
ES,B37,0.52
ES,B38,0.55
ES,B39,0.5
ES,B40,0.37
ES,B41,0.4
ES,B42,0.24
ES,B43,0.22
ES,B44,0.5
ES,B45,0.29
ES,B46,0.28
ES,B47,0.5
ES,B48,0.42
ES,B49,0.43
ES,B50,0.39
ES,B51,0.36
ES,B52,0.42
ES,B53,0.24
ES,B54,0.81
ES,B55,0.58
ES,B56,0.48
ES,B57,0.47
ES,B58,0.57
ES,B59,0.53
ES,B60,0.6
ES,C01_1,0.1
ES,C01_2,0.15
ES,C01_3,0.37
ES,C01_4,0.38
ES,D01,0.96
ES,D02,0.77
ES,D03,0.73
ES,E01_YES,0.06
ES,E03_YES,0.13
ES,E05,0.34
ES,E06_A,0.15
ES,E06_B,0.32
ES,E06_C,0.83
ES,E06_D,0.08
ES,W01,0.6
ES,W02,0.71
ES,W03,0.6
ES,W04,0.46
ES,J04B,0.7
ES,W05,0.74
ES,W07,0.03
ES,W08,0.79
FLS,B01,0.93
FLS,B02,0.83
FLS,B03,0.77
FLS,B04,0.6
FLS,B05,0.83
FLS,B06,0.74
FLS,B07,0.81
FLS,B08,0.68
FLS,B09,0.85
FLS,B10,0.81
FLS,B11,0.65
FLS,B12,0.74
FLS,B13,0.83
FLS,B14,0.68
FLS,B15,0.64
FLS,B16,0.7
FLS,B17,0.36
FLS,B18,0.8
FLS,B19,0.75
FLS,B20,0.71
FLS,B21,0.42
FLS,B22,0.35
FLS,B23,0.4
FLS,B24,0.39
FLS,B25,0.81
FLS,B26,0.82
FLS,B27,0.66
FLS,B28,0.69
FLS,B29,0.61
FLS,B30,0.74
FLS,B31,0.85
FLS,B32,0.65
FLS,B33,0.6
FLS,B34,0.67
FLS,B35,0.45
FLS,B36,0.52
FLS,B37,0.39
FLS,B38,0.53
FLS,B39,0.55
FLS,B40,0.39
FLS,B41,0.46
FLS,B42,0.24
FLS,B43,0.25
FLS,B44,0.65
FLS,B45,0.36
FLS,B46,0.48
FLS,B47,0.64
FLS,B48,0.59
FLS,B49,0.55
FLS,B50,0.48
FLS,B51,0.44
FLS,B52,0.38
FLS,B53,0.24
FLS,B54,0.89
FLS,B55,0.7
FLS,B56,0.64
FLS,B57,0.63
FLS,B58,0.7
FLS,B59,0.33
FLS,B60,0.62
FLS,C01_1,0.06
FLS,C01_2,0.1
FLS,C01_3,0.24
FLS,C01_4,0.6
FLS,D01,0.84
FLS,D02,0.51
FLS,D03,0.63
FLS,E01_YES,0.09
FLS,E03_YES,0.1
FLS,E05,0.52
FLS,E06_A,0.16
FLS,E06_B,0.32
FLS,E06_C,0.68
FLS,E06_D,0.39
FLS,W01,0.59
FLS,W02,0.65
FLS,W03,0.56
FLS,W04,0.48
FLS,J04B,0.71
FLS,W05,0.76
FLS,W07,0.05
FLS,W08,0.74
FSS,B01,0.92
FSS,B02,0.85
FSS,B03,0.86
FSS,B04,0.64
FSS,B05,0.65
FSS,B06,0.93
FSS,B07,0.91
FSS,B08,0.76
FSS,B09,0.8
FSS,B10,0.81
FSS,B11,0.75
FSS,B12,0.81
FSS,B13,0.84
FSS,B14,0.73
FSS,B15,0.69
FSS,B16,0.74
FSS,B17,0.45
FSS,B18,0.87
FSS,B19,0.82
FSS,B20,0.76
FSS,B21,0.78
FSS,B22,0.62
FSS,B23,0.64
FSS,B24,0.6
FSS,B25,0.83
FSS,B26,0.87
FSS,B27,0.69
FSS,B28,0.81
FSS,B29,0.86
FSS,B30,0.87
FSS,B31,0.92
FSS,B32,0.86
FSS,B33,0.65
FSS,B34,0.74
FSS,B35,0.5
FSS,B36,0.58
FSS,B37,0.36
FSS,B38,0.72
FSS,B39,0.73
FSS,B40,0.7
FSS,B41,0.71
FSS,B42,0.63
FSS,B43,0.53
FSS,B44,0.79
FSS,B45,0.53
FSS,B46,0.57
FSS,B47,0.76
FSS,B48,0.73
FSS,B49,0.59
FSS,B50,0.69
FSS,B51,0.67
FSS,B52,0.63
FSS,B53,0.39
FSS,B54,0.96
FSS,B55,0.74
FSS,B56,0.73
FSS,B57,0.65
FSS,B58,0.82
FSS,B59,0.62
FSS,B60,0.76
FSS,C01_1,0.04
FSS,C01_2,0.05
FSS,C01_3,0.23
FSS,C01_4,0.67
FSS,D01,0.98
FSS,D02,0.84
FSS,D03,0.81
FSS,E01_YES,0.09
FSS,E03_YES,0.11
FSS,E05,0.57
FSS,E06_A,0.18
FSS,E06_B,0.3
FSS,E06_C,0.59
FSS,E06_D,0.23
FSS,W01,0.67
FSS,W02,0.73
FSS,W03,0.64
FSS,W04,0.48
FSS,J04B,0.77
FSS,W05,0.81
FSS,W07,0.05
FSS,W08,0.71
NRS,B01,0.94
NRS,B02,0.87
NRS,B03,0.78
NRS,B04,0.59
NRS,B05,0.81
NRS,B06,0.76
NRS,B07,0.82
NRS,B08,0.75
NRS,B09,0.9
NRS,B10,0.88
NRS,B11,0.68
NRS,B12,0.83
NRS,B13,0.87
NRS,B14,0.75
NRS,B15,0.66
NRS,B16,0.79
NRS,B17,0.39
NRS,B18,0.87
NRS,B19,0.87
NRS,B20,0.77
NRS,B21,0.66
NRS,B22,0.47
NRS,B23,0.36
NRS,B24,0.44
NRS,B25,0.86
NRS,B26,0.87
NRS,B27,0.74
NRS,B28,0.77
NRS,B29,0.7
NRS,B30,0.8
NRS,B31,0.89
NRS,B32,0.69
NRS,B33,0.65
NRS,B34,0.73
NRS,B35,0.5
NRS,B36,0.55
NRS,B37,0.39
NRS,B38,0.58
NRS,B39,0.58
NRS,B40,0.39
NRS,B41,0.5
NRS,B42,0.27
NRS,B43,0.34
NRS,B44,0.61
NRS,B45,0.37
NRS,B46,0.46
NRS,B47,0.65
NRS,B48,0.52
NRS,B49,0.52
NRS,B50,0.47
NRS,B51,0.42
NRS,B52,0.49
NRS,B53,0.24
NRS,B54,0.88
NRS,B55,0.74
NRS,B56,0.59
NRS,B57,0.65
NRS,B58,0.68
NRS,B59,0.46
NRS,B60,0.62
NRS,C01_1,0.06
NRS,C01_2,0.13
NRS,C01_3,0.41
NRS,C01_4,0.4
NRS,D01,0.94
NRS,D02,0.7
NRS,D03,0.78
NRS,E01_YES,0.06
NRS,E03_YES,0.07
NRS,E05,0.27
NRS,E06_A,0.1
NRS,E06_B,0.1
NRS,E06_C,0.8
NRS,E06_D,0.33
NRS,W01,0.51
NRS,W02,0.6
NRS,W03,0.47
NRS,W04,0.38
NRS,J04B,0.63
NRS,W05,0.68
NRS,W07,0.05
NRS,W08,0.81
OSCR,B01,0.79
OSCR,B02,0.88
OSCR,B03,0.7
OSCR,B04,0.42
OSCR,B05,0.76
OSCR,B06,0.82
OSCR,B07,0.82
OSCR,B08,0.7
OSCR,B09,0.82
OSCR,B10,0.79
OSCR,B11,0.73
OSCR,B12,0.67
OSCR,B13,0.73
OSCR,B14,0.61
OSCR,B15,0.58
OSCR,B16,0.55
OSCR,B17,0.36
OSCR,B18,0.82
OSCR,B19,0.82
OSCR,B20,0.7
OSCR,B21,0.64
OSCR,B22,0.33
OSCR,B23,0.21
OSCR,B24,0.3
OSCR,B25,0.61
OSCR,B26,0.76
OSCR,B27,0.45
OSCR,B28,0.64
OSCR,B29,0.55
OSCR,B30,0.58
OSCR,B31,0.67
OSCR,B32,0.58
OSCR,B33,0.3
OSCR,B34,0.58
OSCR,B35,0.55
OSCR,B36,0.64
OSCR,B37,0.39
OSCR,B38,0.61
OSCR,B39,0.39
OSCR,B40,0.48
OSCR,B41,0.27
OSCR,B42,0.18
OSCR,B43,0.24
OSCR,B44,0.3
OSCR,B45,0.25
OSCR,B46,0.24
OSCR,B47,0.45
OSCR,B48,0.3
OSCR,B49,0.45
OSCR,B50,0.24
OSCR,B51,0.27
OSCR,B52,0.45
OSCR,B53,0.24
OSCR,B54,0.79
OSCR,B55,0.52
OSCR,B56,0.48
OSCR,B57,0.48
OSCR,B58,0.45
OSCR,B59,0.82
OSCR,B60,0.45
OSCR,C01_1,0.18
OSCR,C01_2,0.24
OSCR,C01_3,0.42
OSCR,C01_4,0.15
OSCR,D01,0.97
OSCR,D02,0.7
OSCR,D03,0.64
OSCR,E01_YES,0.12
OSCR,E03_YES,0.06
OSCR,E05,0
OSCR,E06_A,0
OSCR,E06_B,0
OSCR,E06_C,1
OSCR,E06_D,0
OSCR,W01,0.38
OSCR,W02,0.47
OSCR,W03,0.34
OSCR,W04,0.31
OSCR,J04B,0.61
OSCR,W05,0.67
OSCR,W07,0.06
OSCR,W08,0.67
ROS,B01,0.89
ROS,B02,0.84
ROS,B03,0.79
ROS,B04,0.6
ROS,B05,0.8
ROS,B06,0.86
ROS,B07,0.9
ROS,B08,0.74
ROS,B09,0.92
ROS,B10,0.86
ROS,B11,0.74
ROS,B12,0.82
ROS,B13,0.85
ROS,B14,0.7
ROS,B15,0.67
ROS,B16,0.75
ROS,B17,0.38
ROS,B18,0.94
ROS,B19,0.88
ROS,B20,0.78
ROS,B21,0.57
ROS,B22,0.48
ROS,B23,0.43
ROS,B24,0.44
ROS,B25,0.89
ROS,B26,0.92
ROS,B27,0.74
ROS,B28,0.84
ROS,B29,0.77
ROS,B30,0.82
ROS,B31,0.87
ROS,B32,0.79
ROS,B33,0.78
ROS,B34,0.82
ROS,B35,0.6
ROS,B36,0.65
ROS,B37,0.6
ROS,B38,0.63
ROS,B39,0.63
ROS,B40,0.63
ROS,B41,0.56
ROS,B42,0.48
ROS,B43,0.47
ROS,B44,0.73
ROS,B45,0.42
ROS,B46,0.51
ROS,B47,0.62
ROS,B48,0.72
ROS,B49,0.53
ROS,B50,0.55
ROS,B51,0.52
ROS,B52,0.57
ROS,B53,0.42
ROS,B54,0.95
ROS,B55,0.71
ROS,B56,0.7
ROS,B57,0.64
ROS,B58,0.82
ROS,B59,0.44
ROS,B60,0.77
ROS,C01_1,0.02
ROS,C01_2,0.04
ROS,C01_3,0.25
ROS,C01_4,0.69
ROS,D01,0.91
ROS,D02,0.59
ROS,D03,0.8
ROS,E01_YES,0.04
ROS,E03_YES,0.05
ROS,E05,0.47
ROS,E06_A,0.25
ROS,E06_B,0.62
ROS,E06_C,0.49
ROS,E06_D,0.24
ROS,W01,0.58
ROS,W02,0.64
ROS,W03,0.55
ROS,W04,0.46
ROS,J04B,0.67
ROS,W05,0.67
ROS,W07,0.05
ROS,W08,0.75
RS,B01,0.83
RS,B02,0.76
RS,B03,0.69
RS,B04,0.51
RS,B05,0.69
RS,B06,0.81
RS,B07,0.83
RS,B08,0.83
RS,B09,0.91
RS,B10,0.88
RS,B11,0.76
RS,B12,0.87
RS,B13,0.89
RS,B14,0.76
RS,B15,0.74
RS,B16,0.76
RS,B17,0.46
RS,B18,0.96
RS,B19,0.94
RS,B20,0.77
RS,B21,0.64
RS,B22,0.57
RS,B23,0.34
RS,B24,0.47
RS,B25,0.77
RS,B26,0.89
RS,B27,0.74
RS,B28,0.79
RS,B29,0.57
RS,B30,0.76
RS,B31,0.81
RS,B32,0.7
RS,B33,0.56
RS,B34,0.79
RS,B35,0.64
RS,B36,0.6
RS,B37,0.63
RS,B38,0.76
RS,B39,0.61
RS,B40,0.56
RS,B41,0.59
RS,B42,0.41
RS,B43,0.49
RS,B44,0.7
RS,B45,0.46
RS,B46,0.6
RS,B47,0.44
RS,B48,0.46
RS,B49,0.39
RS,B50,0.43
RS,B51,0.47
RS,B52,0.57
RS,B53,0.47
RS,B54,0.8
RS,B55,0.7
RS,B56,0.69
RS,B57,0.66
RS,B58,0.7
RS,B59,0.59
RS,B60,0.7
RS,C01_1,0.17
RS,C01_2,0.28
RS,C01_3,0.36
RS,C01_4,0.19
RS,D01,0.93
RS,D02,0.8
RS,D03,0.71
RS,E01_YES,0.09
RS,E03_YES,0.09
RS,E05,0.17
RS,E06_A,0
RS,E06_B,0
RS,E06_C,1
RS,E06_D,1
RS,W01,0.54
RS,W02,0.57
RS,W03,0.5
RS,W04,0.37
RS,J04B,0.64
RS,W05,0.7
RS,W07,0.06
RS,W08,0.9
SAAS,B01,0.92
SAAS,B02,0.78
SAAS,B03,0.8
SAAS,B04,0.62
SAAS,B05,0.72
SAAS,B06,0.91
SAAS,B07,0.89
SAAS,B08,0.79
SAAS,B09,0.92
SAAS,B10,0.85
SAAS,B11,0.76
SAAS,B12,0.86
SAAS,B13,0.89
SAAS,B14,0.79
SAAS,B15,0.77
SAAS,B16,0.8
SAAS,B17,0.38
SAAS,B18,0.89
SAAS,B19,0.83
SAAS,B20,0.68
SAAS,B21,0.67
SAAS,B22,0.45
SAAS,B23,0.52
SAAS,B24,0.53
SAAS,B25,0.88
SAAS,B26,0.92
SAAS,B27,0.72
SAAS,B28,0.85
SAAS,B29,0.81
SAAS,B30,0.82
SAAS,B31,0.95
SAAS,B32,0.78
SAAS,B33,0.75
SAAS,B34,0.8
SAAS,B35,0.43
SAAS,B36,0.52
SAAS,B37,0.37
SAAS,B38,0.75
SAAS,B39,0.74
SAAS,B40,0.76
SAAS,B41,0.71
SAAS,B42,0.54
SAAS,B43,0.56
SAAS,B44,0.69
SAAS,B45,0.46
SAAS,B46,0.52
SAAS,B47,0.59
SAAS,B48,0.6
SAAS,B49,0.44
SAAS,B50,0.56
SAAS,B51,0.57
SAAS,B52,0.54
SAAS,B53,0.28
SAAS,B54,0.95
SAAS,B55,0.69
SAAS,B56,0.73
SAAS,B57,0.6
SAAS,B58,0.78
SAAS,B59,0.56
SAAS,B60,0.76
SAAS,C01_1,0.07
SAAS,C01_2,0.14
SAAS,C01_3,0.38
SAAS,C01_4,0.41
SAAS,D01,0.96
SAAS,D02,0.72
SAAS,D03,0.79
SAAS,E01_YES,0.08
SAAS,E03_YES,0.05
SAAS,E05,0.75
SAAS,E06_A,0.25
SAAS,E06_B,0.5
SAAS,E06_C,0.75
SAAS,E06_D,0.5
SAAS,W01,0.58
SAAS,W02,0.65
SAAS,W03,0.58
SAAS,W04,0.46
SAAS,J04B,0.69
SAAS,W05,0.67
SAAS,W07,0.04
SAAS,W08,0.76
SCTS,B01,0.91
SCTS,B02,0.81
SCTS,B03,0.78
SCTS,B04,0.48
SCTS,B05,0.65
SCTS,B06,0.86
SCTS,B07,0.85
SCTS,B08,0.64
SCTS,B09,0.78
SCTS,B10,0.73
SCTS,B11,0.62
SCTS,B12,0.68
SCTS,B13,0.74
SCTS,B14,0.64
SCTS,B15,0.61
SCTS,B16,0.67
SCTS,B17,0.34
SCTS,B18,0.79
SCTS,B19,0.76
SCTS,B20,0.66
SCTS,B21,0.59
SCTS,B22,0.41
SCTS,B23,0.57
SCTS,B24,0.46
SCTS,B25,0.73
SCTS,B26,0.78
SCTS,B27,0.62
SCTS,B28,0.72
SCTS,B29,0.64
SCTS,B30,0.77
SCTS,B31,0.89
SCTS,B32,0.71
SCTS,B33,0.61
SCTS,B34,0.7
SCTS,B35,0.38
SCTS,B36,0.51
SCTS,B37,0.33
SCTS,B38,0.61
SCTS,B39,0.56
SCTS,B40,0.53
SCTS,B41,0.5
SCTS,B42,0.38
SCTS,B43,0.4
SCTS,B44,0.58
SCTS,B45,0.33
SCTS,B46,0.44
SCTS,B47,0.68
SCTS,B48,0.59
SCTS,B49,0.52
SCTS,B50,0.54
SCTS,B51,0.5
SCTS,B52,0.46
SCTS,B53,0.33
SCTS,B54,0.86
SCTS,B55,0.61
SCTS,B56,0.63
SCTS,B57,0.64
SCTS,B58,0.7
SCTS,B59,0.47
SCTS,B60,0.6
SCTS,C01_1,0.07
SCTS,C01_2,0.11
SCTS,C01_3,0.26
SCTS,C01_4,0.56
SCTS,D01,0.87
SCTS,D02,0.72
SCTS,D03,0.72
SCTS,E01_YES,0.13
SCTS,E03_YES,0.12
SCTS,E05,0.32
SCTS,E06_A,0.13
SCTS,E06_B,0.34
SCTS,E06_C,0.65
SCTS,E06_D,0.27
SCTS,W01,0.6
SCTS,W02,0.67
SCTS,W03,0.57
SCTS,W04,0.44
SCTS,J04B,0.68
SCTS,W05,0.72
SCTS,W07,0.05
SCTS,W08,0.7
SF,B01,0.9
SF,B02,0.87
SF,B03,0.73
SF,B04,0.64
SF,B05,0.87
SF,B06,0.87
SF,B07,0.91
SF,B08,0.73
SF,B09,0.84
SF,B10,0.82
SF,B11,0.75
SF,B12,0.79
SF,B13,0.82
SF,B14,0.62
SF,B15,0.59
SF,B16,0.72
SF,B17,0.39
SF,B18,0.89
SF,B19,0.89
SF,B20,0.77
SF,B21,0.45
SF,B22,0.32
SF,B23,0.44
SF,B24,0.38
SF,B25,0.87
SF,B26,0.88
SF,B27,0.7
SF,B28,0.71
SF,B29,0.7
SF,B30,0.82
SF,B31,0.83
SF,B32,0.61
SF,B33,0.58
SF,B34,0.69
SF,B35,0.48
SF,B36,0.5
SF,B37,0.35
SF,B38,0.76
SF,B39,0.75
SF,B40,0.6
SF,B41,0.68
SF,B42,0.45
SF,B43,0.37
SF,B44,0.73
SF,B45,0.46
SF,B46,0.61
SF,B47,0.67
SF,B48,0.66
SF,B49,0.57
SF,B50,0.55
SF,B51,0.53
SF,B52,0.56
SF,B53,0.39
SF,B54,0.92
SF,B55,0.67
SF,B56,0.77
SF,B57,0.71
SF,B58,0.75
SF,B59,0.26
SF,B60,0.73
SF,C01_1,0.05
SF,C01_2,0.1
SF,C01_3,0.28
SF,C01_4,0.58
SF,D01,0.93
SF,D02,0.52
SF,D03,0.69
SF,E01_YES,0.07
SF,E03_YES,0.09
SF,E05,0.4
SF,E06_A,0.13
SF,E06_B,0.33
SF,E06_C,0.73
SF,E06_D,0.17
SF,W01,0.52
SF,W02,0.62
SF,W03,0.51
SF,W04,0.46
SF,J04B,0.64
SF,W05,0.75
SF,W07,0.08
SF,W08,0.83
SG,B01,0.93
SG,B02,0.86
SG,B03,0.81
SG,B04,0.68
SG,B05,0.86
SG,B06,0.83
SG,B07,0.86
SG,B08,0.79
SG,B09,0.91
SG,B10,0.89
SG,B11,0.69
SG,B12,0.83
SG,B13,0.88
SG,B14,0.76
SG,B15,0.71
SG,B16,0.8
SG,B17,0.42
SG,B18,0.9
SG,B19,0.87
SG,B20,0.81
SG,B21,0.65
SG,B22,0.51
SG,B23,0.68
SG,B24,0.54
SG,B25,0.88
SG,B26,0.9
SG,B27,0.78
SG,B28,0.85
SG,B29,0.75
SG,B30,0.77
SG,B31,0.91
SG,B32,0.78
SG,B33,0.64
SG,B34,0.71
SG,B35,0.59
SG,B36,0.63
SG,B37,0.5
SG,B38,0.72
SG,B39,0.69
SG,B40,0.57
SG,B41,0.64
SG,B42,0.43
SG,B43,0.42
SG,B44,0.73
SG,B45,0.46
SG,B46,0.53
SG,B47,0.74
SG,B48,0.77
SG,B49,0.59
SG,B50,0.62
SG,B51,0.57
SG,B52,0.55
SG,B53,0.39
SG,B54,0.92
SG,B55,0.77
SG,B56,0.68
SG,B57,0.67
SG,B58,0.85
SG,B59,0.52
SG,B60,0.75
SG,C01_1,0.03
SG,C01_2,0.05
SG,C01_3,0.24
SG,C01_4,0.68
SG,D01,0.95
SG,D02,0.7
SG,D03,0.77
SG,E01_YES,0.06
SG,E03_YES,0.07
SG,E05,0.42
SG,E06_A,0.14
SG,E06_B,0.41
SG,E06_C,0.61
SG,E06_D,0.31
SG,W01,0.58
SG,W02,0.67
SG,W03,0.55
SG,W04,0.42
SG,J04B,0.68
SG,W05,0.72
SG,W07,0.06
SG,W08,0.82
SHR,B01,0.93
SHR,B02,0.86
SHR,B03,0.86
SHR,B04,0.81
SHR,B05,0.93
SHR,B06,0.95
SHR,B07,0.93
SHR,B08,0.81
SHR,B09,0.91
SHR,B10,0.95
SHR,B11,0.84
SHR,B12,0.86
SHR,B13,0.91
SHR,B14,0.86
SHR,B15,0.74
SHR,B16,0.91
SHR,B17,0.42
SHR,B18,0.93
SHR,B19,0.95
SHR,B20,0.88
SHR,B21,0.88
SHR,B22,0.72
SHR,B23,0.4
SHR,B24,0.6
SHR,B25,0.86
SHR,B26,0.93
SHR,B27,0.81
SHR,B28,0.98
SHR,B29,0.91
SHR,B30,0.81
SHR,B31,0.88
SHR,B32,0.77
SHR,B33,0.67
SHR,B34,0.81
SHR,B35,0.74
SHR,B36,0.72
SHR,B37,0.67
SHR,B38,0.98
SHR,B39,0.95
SHR,B40,0.81
SHR,B41,0.95
SHR,B42,0.72
SHR,B43,0.76
SHR,B44,0.95
SHR,B45,0.81
SHR,B46,0.77
SHR,B47,0.7
SHR,B48,0.74
SHR,B49,0.58
SHR,B50,0.74
SHR,B51,0.72
SHR,B52,0.67
SHR,B53,0.44
SHR,B54,0.91
SHR,B55,0.77
SHR,B56,0.88
SHR,B57,0.81
SHR,B58,0.86
SHR,B59,0.91
SHR,B60,0.93
SHR,C01_1,0
SHR,C01_2,0.07
SHR,C01_3,0.33
SHR,C01_4,0.6
SHR,D01,1
SHR,D02,0.95
SHR,D03,0.95
SHR,E01_YES,0.02
SHR,E03_YES,0
SHR,E05,0
SHR,E06_A,0
SHR,E06_B,0
SHR,E06_C,0
SHR,E06_D,0
SHR,W01,0.63
SHR,W02,0.76
SHR,W03,0.59
SHR,W04,0.46
SHR,J04B,0.78
SHR,W05,0.8
SHR,W07,0.02
SHR,W08,0.83
SPPA,B01,0.78
SPPA,B02,0.72
SPPA,B03,0.61
SPPA,B04,0.33
SPPA,B05,0.6
SPPA,B06,0.56
SPPA,B07,0.59
SPPA,B08,0.58
SPPA,B09,0.84
SPPA,B10,0.72
SPPA,B11,0.56
SPPA,B12,0.59
SPPA,B13,0.73
SPPA,B14,0.61
SPPA,B15,0.49
SPPA,B16,0.55
SPPA,B17,0.2
SPPA,B18,0.75
SPPA,B19,0.75
SPPA,B20,0.65
SPPA,B21,0.5
SPPA,B22,0.34
SPPA,B23,0.35
SPPA,B24,0.29
SPPA,B25,0.62
SPPA,B26,0.74
